Nombre del apartamento;URL;Precio;Area;Habitaciones;Baños;CONTACTO
Apartamento en Arriendo, Autopista Pepe Sierra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-2-garajes/MC2427742;$2.500.000;80 m²;2;2;Contactar
Apartamento en Arriendo, La Castellana, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-na-2-habitaciones-2-banos-1-garajes/10858-M4676941;$2.500.000;75 m²;2;2;Contactar
Apartamento en Arriendo, Santa Paula, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-1-garajes/2556-M4720460;$2.500.000;65 m²;2;2;Contactar
Apartamento en Arriendo, BELALCAZAR TEUSAQUILLO La Soledad, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-belalcazar-2-habitaciones-2-banos/MC4640095;$2.500.000;92 m²;2;2;Contactar
Apartamento en Arriendo, San Victorino, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-victorino-2-habitaciones-2-banos-1-garajes/416-M4722004;$2.500.000;60 m²;2;2;Contactar
Apartamento en Arriendo, La Castellana, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-castellana-2-habitaciones-2-banos-1-garajes/13436-M4704963;$2.500.000;75 m²;2;2;Contactar
Apartamento en Arriendo, La Pradera Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-balcones-de-oriente-2-habitaciones-2-banos-1-garajes/16468-M4735926;$2.500.000;59 m²;2;2;Contactar
Apartamento en Arriendo, PRADOS DE LA SABANA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-jose-v-sector-2-habitaciones-2-banos-1-garajes/544-M4754772;$2.500.000;70 m²;2;2;Contactar
Apartamento en Arriendo, LISBOA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-2-habitaciones-2-banos-1-garajes/2489-M4468507;$2.500.000;54 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-2-garajes/252-M4726363;$2.500.000;82 m²;2;2;Contactar
Apartamento en Arriendo, BELMIRA ALAMEDA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-2-garajes/16466-M4721990;$2.500.000;74 m²;2;2;Contactar
Apartamento en Arriendo, batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-2-banos-1-garajes/3460-1225289;$2.500.000;55 m²;2;2;Contactar
Apartamento en Arriendo, Recodo Del Country, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-2-habitaciones-1-banos-1-garajes/10366-M4709194;$2.500.000;100 m²;2;1;Contactar
Apartamento en Arriendo, Chapinero, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingemar-2-habitaciones-1-banos/16305-M4744851;$2.500.000;36 m²;2;1;Contactar
Apartamento en Arriendo, LA MACARENA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-macarena-2-habitaciones-3-banos-1-garajes/2919-1690997;$2.523.000;82 m²;2;3;Contactar
Apartamento en Arriendo, PASADENA ALTA Niza Alhambra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-2-banos-2-garajes/MC4744375;$2.530.000;66.61 m²;2;2;Contactar
Apartamento en Arriendo, Macarena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-macarena-2-habitaciones-2-banos-1-garajes/MC4735509;$2.550.000;62 m²;2;2;Contactar
Apartamento en Arriendo, Estoril, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-estoril-2-habitaciones-2-banos-2-garajes/10366-M4699781;$2.550.000;79 m²;2;2;Contactar
Apartamento en Arriendo, Rincon Del Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-2-banos-1-garajes/10278-M4732907;$2.550.000;79 m²;2;2;Contactar
Apartamento en Arriendo, Santa Paula, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-2-banos-1-garajes/MC2825701;$2.550.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Central Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-2-garajes/2529-M4599722;$2.560.000;65 m²;2;2;Contactar
Apartamento en Arriendo, NIZA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ub-hacienda-cordoba-niza-2-habitaciones-2-banos-2-garajes/3519-M3066574;$2.576.000;82 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/10366-M4573611;$2.580.000;54 m²;2;2;Contactar
Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-salle-2-habitaciones-2-banos-1-garajes/646-M4729096;$2.586.000;94 m²;2;2;Contactar
Apartamento en Arriendo, Quirinal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-paulo-vi-norte-2-habitaciones-2-banos-1-garajes/34-M4654520;$2.600.000;85 m²;2;2;Contactar
Apartamento en Arriendo, MODELO CIPRESES Metrópolis, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-popular-modelo-2-habitaciones-2-banos-1-garajes/MC4028750;$2.600.000;60 m²;2;2;Contactar
Apartamento en Arriendo, San Patricio, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-3-banos-2-garajes/211-M4465418;$2.600.000;90 m²;2;3;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-2-garajes/MC4708026;$2.600.000;65 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-2-habitaciones-3-banos-1-garajes/3951-M4624093;$2.600.000;110 m²;2;3;Contactar
Apartamento en Arriendo, CEDRO SALAZAR, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedro-salazar-2-habitaciones-3-banos-1-garajes/3036-M4646468;$2.600.000;76.45 m²;2;3;Contactar
Apartamento en Arriendo, MARSELLA III SECTOR Castilla Marsella, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-igualdad-2-habitaciones-2-banos-1-garajes/MC4701011;$2.600.000;60.78 m²;2;2;Contactar
Apartamento en Arriendo, LAS NIEVES Centro y Zona Colonial, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos-1-garajes/MC4747297;$2.600.000;70 m²;2;2;Contactar
Apartamento en Arriendo, CENTRO LAS NIEVES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos-1-garajes/271-M4749644;$2.600.000;38 m²;2;2;Contactar
Apartamento en Arriendo, Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-1-banos-1-garajes/16608-M4753068;$2.600.000;53 m²;2;1;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-batan-2-habitaciones-3-banos-1-garajes/2214-M4696505;$2.600.000;65 m²;2;3;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-1-banos-1-garajes/3038-M4756562;$2.600.000;60 m²;2;1;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-1-banos-1-garajes/3038-M4727751;$2.600.000;60 m²;2;1;Contactar
Apartamento en Arriendo, PASADENA ALTA Puente Aranda, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-3-banos-1-garajes/MC4679634;$2.600.000;68 m²;2;3;Contactar
Apartamento en Arriendo, CATALUNA Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cataluna-2-habitaciones-1-banos-1-garajes/MC4728841;$2.600.000;54 m²;2;1;Contactar
Apartamento en Arriendo, Santa Barbara Oriental, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-1-garajes/5324-M4156128;$2.600.000;90 m²;2;2;Contactar
Apartamento en Arriendo, San Patricio Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-2-garajes/234-M4701018;$2.600.000;104 m²;2;2;Contactar
Apartamento en Arriendo, Barrio Santa Bibiana, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-2-banos-1-garajes/MC4705578;$2.600.000;62 m²;2;2;Contactar
Apartamento en Arriendo, SAN LUIS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-luis-2-habitaciones-2-banos-1-garajes/368-M4753858;$2.600.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Molinos Norte, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-campo-alegre-2-habitaciones-2-banos-1-garajes/16634-M4754652;$2.600.000;86.77 m²;2;2;Contactar
Apartamento en Arriendo, CHAPINERO NORTE CHAPINERO ALTO Chapinero Alto, B…;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-2-habitaciones-2-banos-1-garajes/MC3844886;$2.600.000;67 m²;2;2;Contactar
Apartamento en Arriendo, Las Nieves, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-nieves-2-habitaciones-2-banos-1-garajes/247-M4640303;$2.620.000;100 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/183-M4744323;$2.620.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-3-banos-1-garajes/11813-M4676589;$2.630.000;90 m²;2;3;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-2-garajes/MC4704758;$2.650.000;71 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-2-banos-1-garajes/800-M4526543;$2.650.000;72 m²;2;2;Contactar
Apartamento en Arriendo, CHAPINERO ALTO EL CASTILLO MB SAS, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingemar-2-habitaciones-1-banos-1-garajes/3340-M4755574;$2.650.000;50 m²;2;1;Contactar
Apartamento en Arriendo, SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-2-garajes/717-M4706308;$2.650.000;71 m²;2;3;Contactar
Apartamento en Arriendo, CEDRITOS ALCALA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedritos-2-habitaciones-1-banos-1-garajes/12037-M4645444;$2.650.000;55 m²;2;1;Contactar
Apartamento en Arriendo, Pasadena, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pasadena-2-habitaciones-2-banos-2-garajes/10366-M4588893;$2.662.000;66.61 m²;2;2;Contactar
Apartamento en Arriendo, BALCON DE LINDARAJA Cerros de Suba, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-suba-naranjos-2-habitaciones-3-banos-2-garajes/MC4684743;$2.690.000;120 m²;2;3;Contactar
Apartamento en Arriendo, La Carolina, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-carolina-2-habitaciones-2-banos-2-garajes/MC4701657;$2.690.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-1-garajes/5340-M4692044;$2.700.000;67 m²;2;2;Contactar
Apartamento en Arriendo, SAN CRISTOBAL NORTE, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cerro-san-cristobal-alto-2-habitaciones-2-banos-1-garajes/171-M4478962;$2.700.000;69 m²;2;2;Contactar
Apartamento en Arriendo, Acacias, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-1-banos/10366-M4568836;$2.700.000;67 m²;2;1;Contactar
Apartamento en Arriendo, SAN PATRICIO Santa Bárbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos-2-garajes/MC4682103;$2.700.000;70 m²;2;2;Contactar
Apartamento en Arriendo, Centro Internacional, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-diego-2-habitaciones-4-banos/34-63726;$2.700.000;167.75 m²;2;4;Contactar
Apartamento en Arriendo, Normandia, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-normandia-2-habitaciones-2-banos-2-garajes/164-M4698184;$2.700.000;65 m²;2;2;Contactar
Apartamento en Arriendo, CHAPINERO BOSQUES CALDERON Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-calderon-2-habitaciones-3-banos-1-garajes/MC4745706;$2.700.000;68 m²;2;3;Contactar
Apartamento en Arriendo, PRADO VERANIEGO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-prado-veraniego-norte-2-habitaciones-2-banos-1-garajes/330-M4726764;$2.700.000;67 m²;2;2;Contactar
Apartamento en Arriendo, Los Cedros, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-cedritos-2-habitaciones-2-banos-2-garajes/164-M4753943;$2.700.000;72 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL USAQUEN, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/3032-M4740122;$2.700.000;77 m²;2;2;Contactar
Apartamento en Arriendo, Belmira, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-las-acasias-2-habitaciones-2-banos-1-garajes/3858-M4735872;$2.700.000;75 m²;2;2;Contactar
Apartamento en Arriendo, Ciudad Salitre, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-esperanza-norte-2-habitaciones-2-banos-1-garajes/376-M4624807;$2.700.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/164-M3849966;$2.700.000;65 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-2-banos-2-garajes/MC4589835;$2.700.000;67 m²;2;2;Contactar
Apartamento en Arriendo, BOSQUE CALDERON, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bosque-calderon-2-habitaciones-2-banos-1-garajes/800-M4728336;$2.700.000;71 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-caobos-salazar-2-habitaciones-2-banos-1-garajes/16288-M4702609;$2.700.000;70 m²;2;2;Contactar
Apartamento en Arriendo, BELLA SUIZA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-2-habitaciones-3-banos-1-garajes/MC4755501;$2.700.000;72 m²;2;3;Contactar
Apartamento en Arriendo, Bella Suiza Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-2-habitaciones-2-banos-1-garajes/920-M4660186;$2.700.000;94 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Central Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/10278-M4031647;$2.700.000;82 m²;2;2;Contactar
Apartamento en Arriendo, ROSALES, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-2-banos/411-M4658040;$2.712.876;82 m²;2;2;Contactar
Apartamento en Arriendo, Nicolas De Federman, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-nicolas-de-federman-2-habitaciones-3-banos-2-garajes/59-M4612419;$2.718.000;88.31 m²;2;3;Contactar
Apartamento en Arriendo, Normandia, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-ignacio-2-habitaciones-2-banos-1-garajes/4903-M4755733;$2.720.000;74 m²;2;2;Contactar
Apartamento en Arriendo, Batan, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-2-garajes/603-M4685848;$2.750.000;93 m²;2;2;Contactar
Apartamento en Arriendo, los Rosales, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bellavista-2-habitaciones-2-banos-2-garajes/MC4659557;$2.750.000;91 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-oriental-2-habitaciones-2-banos-2-garajes/16305-M4742914;$2.750.000;75 m²;2;2;Contactar
Apartamento en Arriendo, El Nogal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-el-nogal-2-habitaciones-1-banos-1-garajes/73-M4677185;$2.770.000;70 m²;2;1;Contactar
Apartamento en Arriendo, Santa Barbara Central, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-2-banos-1-garajes/2361-M4717486;$2.770.000;50 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-1-garajes/10558-M4735728;$2.775.000;110 m²;2;2;Contactar
Apartamento en Arriendo, Rincon Del Chico, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-2-banos-2-garajes/59-M3929855;$2.795.000;56 m²;2;2;Contactar
Apartamento en Arriendo, Chapinero Alto, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-pardo-rubio-2-habitaciones-2-banos-1-garajes/133-M4560515;$2.799.000;68 m²;2;2;Contactar
Apartamento en Arriendo, El Castillo, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-ingemar-2-habitaciones-2-banos-1-garajes/MC4699094;$2.800.000;90 m²;2;2;Contactar
Apartamento en Arriendo, Lisboa Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-lisboa-2-habitaciones-2-banos-2-garajes/5175-M4731709;$2.800.000;79 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-1-garajes/4660-M4659593;$2.800.000;110 m²;2;3;Contactar
Apartamento en Arriendo, Santa Barbara Central, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-2-garajes/920-M4746242;$2.800.000;88 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-oriental-2-habitaciones-2-banos-1-garajes/16305-M4719312;$2.800.000;66 m²;2;2;Contactar
Apartamento en Arriendo, Santa Barbara Occidental, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-2-garajes/2559-M2475921;$2.800.000;102 m²;2;3;Contactar
Apartamento en Arriendo, CHICO SANTA BARBARA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-1-garajes/3614-M2298080;$2.800.000;80 m²;2;2;Contactar
Apartamento en Arriendo, QUINTAS DE SANTA BARBARA Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-1-garajes/MC4679704;$2.800.000;80 m²;2;2;Contactar
Apartamento en Arriendo, Multicentro, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-central-2-habitaciones-1-banos-1-garajes/603-M4611373;$2.800.000;55 m²;2;1;Contactar
Apartamento en Arriendo, San Patricio, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-patricio-2-habitaciones-2-banos/164-M4191226;$2.800.000;75 m²;2;2;Contactar
Apartamento en Arriendo, SANTA BARBARA CENTRAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-2-garajes/15514-M4153032;$2.800.000;110 m²;2;2;Contactar
Apartamento en Arriendo, SANTA PAULA, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-2-garajes/14653-M4679381;$2.800.000;98 m²;2;2;Contactar
Apartamento en Arriendo, Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-ii-2-habitaciones-2-banos-2-garajes/223-11560;$2.800.000;118 m²;2;2;Contactar
Apartamento en Arriendo, Chicó, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-1-garajes/MC3231049;$2.800.000;100 m²;2;2;Contactar
Apartamento en Arriendo, Quirinal, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-paulo-vi-norte-2-habitaciones-2-banos-1-garajes/34-M4628281;$2.800.000;100 m²;2;2;Contactar
Apartamento en Arriendo, CHICO SAN PATRICIO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-molinos-norte-2-habitaciones-2-banos-1-garajes/717-M2443827;$2.800.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Humedal Cordoba, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-monaco-2-habitaciones-2-banos-1-garajes/175-M4601536;$2.800.000;85 m²;2;2;Contactar
Apartamento en Arriendo, Chico Navarra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-2-banos-1-garajes/175-M4601582;$2.800.000;55 m²;2;2;Contactar
Apartamento en Arriendo, CHICO RESERVADO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-chico-norte-2-habitaciones-2-banos-2-garajes/2699-M4746855;$2.800.000;92 m²;2;2;Contactar
Apartamento en Arriendo, Bella Suiza, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-san-gabriel-norte-2-habitaciones-3-banos-1-garajes/223-M4723108;$2.800.000;114 m²;2;3;Contactar
Apartamento en Arriendo, SANTA BARBARA OCCIDENTAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-3-banos-2-garajes/2238-M2630661;$2.810.000;92 m²;2;3;Contactar
Apartamento en Arriendo, LA FELICIDAD Salitre Modelia, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-la-esperanza-2-habitaciones-2-banos-1-garajes/MC4715521;$2.830.000;56 m²;2;2;Contactar
Apartamento en Arriendo, RINCON DEL CHICO, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-rincon-del-chico-2-habitaciones-3-banos-1-garajes/800-M4643062;$2.850.000;75 m²;2;3;Contactar
Apartamento en Arriendo, CENTRO INTERNACIONAL, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-samper-2-habitaciones-1-banos/811-M2660452;$2.850.000;64 m²;2;1;Contactar
Apartamento en Arriendo, Santa Barbara Usaquen, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-barbara-occidental-2-habitaciones-2-banos-1-garajes/3606-M4711343;$2.850.000;60 m²;2;2;Contactar
Apartamento en Arriendo, Chiconavarra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-2-banos-2-garajes/3606-M3838665;$2.880.000;79 m²;2;2;Contactar
Apartamento en Arriendo, Chiconavarra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-santa-bibiana-2-habitaciones-2-banos-2-garajes/3606-M4476635;$2.880.000;79 m²;2;2;Contactar
Apartamento en Arriendo, SANTA COLOMA Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-los-cedros-2-habitaciones-2-banos-2-garajes/MC4706939;$2.890.000;80 m²;2;2;Contactar
Apartamento en Arriendo, Cedritos, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-acacias-usaquen-2-habitaciones-1-banos-1-garajes/2214-M4540485;$2.900.000;78 m²;2;1;Contactar
Apartamento en Arriendo, bella suiza ginebra, Bogotá D.C.;https://www.metrocuadrado.com/inmueble/arriendo-apartamento-bogota-bella-suiza-2-habitaciones-2-banos-2-garajes/898-M4580222;$2.900.000;88 m²;2;2;Contactar
